,unique_words,total_words,lex_div,unusual_words,content_frac,avg_len_words,compound,neg,neu,pos,NN,PR,RB,RBR,RBS,UH,VB,JJ,JJR,JJS,EX,labels,artist
0,101.0,335.0,0.301492537313,7,0.510447761194,3.2776119403,-0.891,0.047,0.953,0.0,0.164265129683,0.190201729107,0.0403458213256,0.0028818443804,0.0,0.0,0.201729106628,0.0461095100865,0.0,0.0,0.0,Warning Call,chvrches
1,98.0,262.0,0.374045801527,5,0.461832061069,3.65267175573,0.9161,0.077,0.799,0.123,0.151624548736,0.198555956679,0.0758122743682,0.0,0.0,0.0,0.194945848375,0.043321299639,0.0,0.0,0.0,The Mother We Share,chvrches
2,85.0,423.0,0.200945626478,5,0.531914893617,3.57210401891,-0.9989,0.296,0.658,0.046,0.195402298851,0.0620689655172,0.0183908045977,0.0,0.0,0.0,0.218390804598,0.0413793103448,0.0,0.0,0.0,Bow Down,chvrches
3,64.0,339.0,0.188790560472,1,0.451327433628,3.12979351032,-0.9935,0.164,0.788,0.048,0.124653739612,0.224376731302,0.0720221606648,0.0,0.0,0.0,0.210526315789,0.0775623268698,0.0,0.0,0.00277008310249,Dead Air,chvrches
4,106.0,255.0,0.41568627451,3,0.490196078431,3.61568627451,0.9042,0.022,0.904,0.075,0.171641791045,0.242537313433,0.0485074626866,0.0,0.0,0.0,0.216417910448,0.044776119403,0.00373134328358,0.0,0.0,Lungs,chvrches
5,11.0,119.0,0.0924369747899,0,0.638655462185,3.3781512605,0.7906,0.0,0.879,0.121,0.0387596899225,0.108527131783,0.0,0.0,0.0,0.0,0.333333333333,0.077519379845,0.0,0.0,0.0,Tether (Eric Prydz Vs.…,chvrches
6,57.0,240.0,0.2375,3,0.391666666667,3.44166666667,0.4404,0.011,0.942,0.047,0.0702479338843,0.276859504132,0.0247933884298,0.0,0.0,0.0,0.314049586777,0.0123966942149,0.0,0.0,0.0,Follow You,chvrches
7,61.0,161.0,0.378881987578,7,0.39751552795,3.51552795031,-0.6124,0.09,0.872,0.038,0.164705882353,0.141176470588,0.0352941176471,0.0,0.0,0.0,0.158823529412,0.0647058823529,0.0,0.0,0.0,Afterglow,chvrches
8,82.0,262.0,0.312977099237,1,0.519083969466,3.5572519084,0.6597,0.012,0.941,0.047,0.080985915493,0.207746478873,0.130281690141,0.0,0.0,0.0,0.225352112676,0.0528169014085,0.00352112676056,0.0,0.00352112676056,Clearest Blue,chvrches
9,61.0,344.0,0.177325581395,1,0.494186046512,3.21511627907,0.5267,0.0,0.981,0.019,0.101408450704,0.270422535211,0.0281690140845,0.0,0.0,0.0,0.222535211268,0.0169014084507,0.0,0.0,0.0,Bury It,chvrches
10,93.0,303.0,0.306930693069,7,0.415841584158,3.42904290429,0.9915,0.046,0.806,0.148,0.0851735015773,0.173501577287,0.0441640378549,0.0,0.0,0.0,0.261829652997,0.0536277602524,0.0,0.0378548895899,0.0,Make Them Gold,chvrches
11,91.0,291.0,0.312714776632,6,0.450171821306,3.5704467354,-0.8194,0.091,0.846,0.063,0.124161073826,0.161073825503,0.0906040268456,0.0,0.0,0.0,0.244966442953,0.0167785234899,0.00335570469799,0.00335570469799,0.0,Never Ending Circles,chvrches
12,73.0,439.0,0.166287015945,7,0.407744874715,2.96810933941,-0.9686,0.07,0.93,0.0,0.0488888888889,0.244444444444,0.0755555555556,0.00444444444444,0.0,0.0,0.233333333333,0.0266666666667,0.02,0.0,0.00222222222222,Playing Dead,chvrches
13,100.0,462.0,0.21645021645,5,0.474025974026,3.01515151515,0.9627,0.139,0.709,0.152,0.120507399577,0.209302325581,0.0972515856237,0.0,0.0,0.0,0.23467230444,0.0274841437632,0.00211416490486,0.0,0.00634249471459,Gun,chvrches
14,96.0,485.0,0.19793814433,10,0.616494845361,3.40618556701,0.9939,0.025,0.813,0.161,0.173996175908,0.168260038241,0.0803059273423,0.0,0.0,0.0,0.181644359465,0.0267686424474,0.0,0.0,0.0,Keep You on My Side,chvrches
15,86.0,228.0,0.377192982456,1,0.504385964912,3.39035087719,0.99,0.022,0.791,0.187,0.15,0.170833333333,0.0666666666667,0.0,0.0,0.0,0.216666666667,0.0583333333333,0.0125,0.0,0.00416666666667,ZVVL,chvrches
16,73.0,524.0,0.139312977099,1,0.374045801527,3.11641221374,-0.296,0.005,0.995,0.0,0.0477064220183,0.229357798165,0.0862385321101,0.0,0.0,0.0,0.214678899083,0.0403669724771,0.0,0.0,0.0,Down Side of Me,chvrches
17,100.0,355.0,0.281690140845,7,0.450704225352,3.63661971831,-0.7721,0.11,0.792,0.098,0.139344262295,0.161202185792,0.0710382513661,0.00273224043716,0.0,0.0,0.24043715847,0.0273224043716,0.00819672131148,0.0,0.00546448087432,Empty Threat,chvrches
18,72.0,313.0,0.230031948882,3,0.402555910543,3.31309904153,0.9638,0.028,0.871,0.101,0.122699386503,0.245398773006,0.0552147239264,0.0,0.0,0.0,0.242331288344,0.0460122699387,0.0184049079755,0.0,0.0,Recover,chvrches
19,77.0,162.0,0.475308641975,4,0.444444444444,3.2962962963,0.6182,0.108,0.756,0.136,0.168604651163,0.209302325581,0.0755813953488,0.0,0.0,0.0,0.226744186047,0.093023255814,0.0,0.0,0.0,Broken Bones (Bonus Track),chvrches
20,69.0,222.0,0.310810810811,2,0.576576576577,3.39189189189,0.926,0.0,0.907,0.093,0.232456140351,0.197368421053,0.030701754386,0.0,0.0,0.0,0.131578947368,0.0482456140351,0.0,0.0,0.0,Science / Visions,chvrches
21,140.0,242.0,0.578512396694,9,0.46694214876,3.42561983471,-0.2878,0.079,0.863,0.058,0.128514056225,0.184738955823,0.0763052208835,0.00401606425703,0.0,0.0,0.240963855422,0.0281124497992,0.00401606425703,0.0,0.00401606425703,It's Not Right But It's Okay,chvrches
22,91.0,286.0,0.318181818182,6,0.632867132867,3.24125874126,0.7076,0.119,0.725,0.157,0.162629757785,0.21107266436,0.038062283737,0.00346020761246,0.0,0.0,0.214532871972,0.0276816608997,0.0,0.0,0.0,Lies,chvrches
23,110.0,411.0,0.267639902676,4,0.47201946472,3.24817518248,0.9974,0.053,0.735,0.213,0.130434782609,0.222222222222,0.0555555555556,0.0,0.0048309178744,0.0,0.265700483092,0.0265700483092,0.0,0.0,0.0048309178744,Leave a Trace,chvrches
24,99.0,309.0,0.320388349515,9,0.504854368932,2.98058252427,-0.9618,0.176,0.719,0.105,0.139682539683,0.215873015873,0.0349206349206,0.0,0.0,0.0,0.177777777778,0.0761904761905,0.0,0.0031746031746,0.0,We Sink,chvrches
25,111.0,211.0,0.526066350711,3,0.492890995261,3.34123222749,-0.12,0.056,0.89,0.054,0.126168224299,0.205607476636,0.0794392523364,0.0,0.0,0.0,0.214953271028,0.0233644859813,0.0,0.0,0.0,Night Sky,chvrches
26,72.0,104.0,0.692307692308,2,0.451923076923,3.48076923077,-0.0258,0.039,0.913,0.048,0.159292035398,0.176991150442,0.0530973451327,0.0,0.0,0.0,0.29203539823,0.00884955752212,0.0,0.0,0.0176991150442,Tether,chvrches
27,99.0,201.0,0.492537313433,6,0.52736318408,3.2736318408,-0.4107,0.06,0.902,0.038,0.143497757848,0.14798206278,0.121076233184,0.0,0.0,0.0,0.219730941704,0.00896860986547,0.0,0.0,0.00448430493274,Under the Tide,chvrches
28,110.0,242.0,0.454545454545,11,0.632231404959,3.30578512397,0.9881,0.08,0.691,0.229,0.113821138211,0.191056910569,0.105691056911,0.0,0.0,0.0284552845528,0.231707317073,0.0691056910569,0.00813008130081,0.0121951219512,0.0,Someday,the strokes
29,61.0,194.0,0.314432989691,2,0.494845360825,2.85051546392,-0.8913,0.107,0.865,0.028,0.105527638191,0.226130653266,0.13567839196,0.0,0.0,0.0100502512563,0.246231155779,0.0251256281407,0.0,0.0,0.0,Automatic Stop,the strokes
30,101.0,222.0,0.454954954955,6,0.572072072072,3.3963963964,0.2603,0.116,0.782,0.102,0.121076233184,0.174887892377,0.0717488789238,0.0,0.0,0.0224215246637,0.27802690583,0.0269058295964,0.00448430493274,0.0,0.00448430493274,Heart in a Cage,the strokes
31,115.0,272.0,0.422794117647,10,0.488970588235,3.16911764706,-0.5751,0.124,0.78,0.096,0.104693140794,0.209386281588,0.0974729241877,0.0,0.0,0.0072202166065,0.256317689531,0.0830324909747,0.0,0.0,0.0,Hard to Explain,the strokes
32,106.0,249.0,0.425702811245,4,0.5140562249,3.55421686747,-0.9064,0.075,0.889,0.036,0.166666666667,0.170634920635,0.0674603174603,0.0,0.0,0.0,0.18253968254,0.0277777777778,0.0,0.0,0.0,Oblivius,the strokes
33,114.0,316.0,0.360759493671,5,0.503164556962,3.37658227848,-0.9177,0.117,0.788,0.095,0.159021406728,0.162079510703,0.113149847095,0.0,0.00305810397554,0.00305810397554,0.238532110092,0.0244648318043,0.0,0.0,0.0,Taken for a Fool,the strokes
34,87.0,147.0,0.591836734694,3,0.530612244898,3.42857142857,0.695,0.052,0.834,0.114,0.158940397351,0.198675496689,0.0993377483444,0.0,0.0,0.0,0.264900662252,0.0264900662252,0.0132450331126,0.0,0.00662251655629,12:51,the strokes
35,74.0,221.0,0.334841628959,3,0.542986425339,3.26696832579,-0.7195,0.181,0.679,0.139,0.117647058824,0.117647058824,0.108597285068,0.0,0.0,0.0135746606335,0.217194570136,0.0542986425339,0.0,0.0,0.0,Juicebox,the strokes
36,109.0,220.0,0.495454545455,5,0.459090909091,3.36818181818,0.9694,0.094,0.739,0.167,0.151111111111,0.195555555556,0.0755555555556,0.00444444444444,0.0,0.0,0.173333333333,0.0444444444444,0.00444444444444,0.00444444444444,0.0,Under Cover of Darkness,the strokes
37,95.0,227.0,0.418502202643,5,0.511013215859,3.31718061674,0.6885,0.071,0.827,0.101,0.0995670995671,0.190476190476,0.142857142857,0.00865800865801,0.0,0.00865800865801,0.242424242424,0.030303030303,0.0,0.0,0.0,Reptilia,the strokes
38,103.0,215.0,0.479069767442,7,0.520930232558,3.49302325581,0.9548,0.053,0.835,0.112,0.151111111111,0.151111111111,0.12,0.0,0.0,0.0133333333333,0.271111111111,0.0577777777778,0.0,0.0,0.0,The Modern Age,the strokes
39,154.0,296.0,0.52027027027,11,0.530405405405,3.22297297297,-0.9014,0.093,0.858,0.049,0.174917491749,0.184818481848,0.042904290429,0.0,0.0,0.00990099009901,0.221122112211,0.036303630363,0.00660066006601,0.0,0.00660066006601,Threat of Joy,the strokes
40,77.0,184.0,0.41847826087,6,0.45652173913,3.17391304348,-0.9664,0.184,0.763,0.053,0.0802139037433,0.251336898396,0.160427807487,0.0,0.0,0.0,0.262032085561,0.0213903743316,0.0,0.0,0.0,Is This It,the strokes
41,75.0,245.0,0.30612244898,3,0.575510204082,3.23265306122,0.9139,0.025,0.873,0.102,0.10843373494,0.176706827309,0.112449799197,0.0,0.0,0.0361445783133,0.21686746988,0.0522088353414,0.00803212851406,0.0,0.0,Last Nite,the strokes
42,127.0,296.0,0.429054054054,15,0.550675675676,3.43918918919,-0.9687,0.144,0.776,0.08,0.241042345277,0.107491856678,0.0553745928339,0.0,0.0,0.0,0.244299674267,0.0195439739414,0.00651465798046,0.0,0.00651465798046,Machu Picchu,the strokes
43,52.0,91.0,0.571428571429,5,0.527472527473,3.51648351648,0.9442,0.0,0.84,0.16,0.301075268817,0.139784946237,0.0537634408602,0.0,0.0,0.0,0.182795698925,0.0645161290323,0.010752688172,0.0,0.0,Flume,bon iver
44,396.0,1070.0,0.370093457944,60,0.585981308411,3.68785046729,-0.9987,0.171,0.74,0.089,0.255357142857,0.128571428571,0.0526785714286,0.000892857142857,0.0,0.00267857142857,0.200892857143,0.0410714285714,0.00178571428571,0.00178571428571,0.0,Monster,bon iver
45,112.0,177.0,0.632768361582,11,0.564971751412,3.67796610169,0.9431,0.008,0.879,0.113,0.247368421053,0.121052631579,0.0789473684211,0.0,0.0,0.0105263157895,0.168421052632,0.0631578947368,0.0,0.0,0.00526315789474,29 #Strafford APTS,bon iver
46,149.0,293.0,0.508532423208,12,0.477815699659,3.32764505119,0.7895,0.061,0.856,0.083,0.15,0.166666666667,0.0733333333333,0.0,0.0,0.0,0.203333333333,0.0233333333333,0.0,0.0,0.00333333333333,"33 ""God""",bon iver
47,89.0,234.0,0.380341880342,6,0.376068376068,3.08974358974,0.9506,0.086,0.767,0.147,0.129166666667,0.225,0.0375,0.0,0.0,0.0,0.179166666667,0.05,0.0,0.0,0.0,Skinny Love,bon iver
48,108.0,182.0,0.593406593407,7,0.510989010989,3.67032967033,0.4756,0.059,0.864,0.077,0.161290322581,0.166666666667,0.0860215053763,0.0,0.0,0.010752688172,0.225806451613,0.0591397849462,0.0,0.0,0.0,715 - Cr∑∑ks,bon iver
49,107.0,217.0,0.493087557604,9,0.400921658986,3.69124423963,0.1469,0.061,0.879,0.059,0.219730941704,0.161434977578,0.0269058295964,0.0,0.0,0.0,0.170403587444,0.0538116591928,0.0,0.0,0.00448430493274,Re: Stacks,bon iver
50,101.0,214.0,0.471962616822,9,0.542056074766,3.68224299065,-0.879,0.104,0.847,0.049,0.223744292237,0.159817351598,0.0547945205479,0.0,0.0,0.0,0.182648401826,0.0319634703196,0.0,0.0,0.0,Holocene,bon iver
51,68.0,184.0,0.369565217391,8,0.516304347826,3.54347826087,-0.4137,0.048,0.921,0.031,0.163157894737,0.142105263158,0.126315789474,0.0,0.0,0.0,0.184210526316,0.0105263157895,0.0,0.0,0.00526315789474,Blindsided,bon iver
52,64.0,86.0,0.744186046512,1,0.558139534884,3.47674418605,0.7096,0.0,0.918,0.082,0.241758241758,0.120879120879,0.0549450549451,0.0,0.0,0.0,0.153846153846,0.0769230769231,0.0,0.0,0.0,Lump Sum,bon iver
53,89.0,429.0,0.207459207459,6,0.475524475524,3.12820512821,-0.9805,0.102,0.864,0.034,0.190366972477,0.178899082569,0.0344036697248,0.0,0.0,0.0,0.18119266055,0.0321100917431,0.0,0.0,0.0,Lost In the World,bon iver
54,92.0,301.0,0.305647840532,9,0.448504983389,3.42524916944,0.9695,0.026,0.865,0.11,0.180921052632,0.220394736842,0.0526315789474,0.0,0.0,0.0,0.151315789474,0.0164473684211,0.0,0.0,0.0,Dreams Tonite,alvvays
55,97.0,233.0,0.416309012876,10,0.437768240343,3.42060085837,0.8625,0.07,0.836,0.094,0.172995780591,0.189873417722,0.0548523206751,0.0,0.0,0.0,0.181434599156,0.0548523206751,0.0,0.0,0.0042194092827,Next of Kin,alvvays
56,81.0,234.0,0.346153846154,5,0.512820512821,3.87179487179,-0.9482,0.094,0.899,0.007,0.258687258687,0.177606177606,0.046332046332,0.003861003861,0.0,0.0,0.123552123552,0.034749034749,0.0,0.0,0.0,Plimsoll Punks,alvvays
57,102.0,317.0,0.321766561514,5,0.447949526814,3.22397476341,-0.5988,0.065,0.879,0.056,0.109717868339,0.188087774295,0.163009404389,0.0,0.0,0.0,0.235109717868,0.0313479623824,0.0,0.0,0.012539184953,Not My Baby,alvvays
58,85.0,256.0,0.33203125,2,0.51171875,3.65234375,-0.9875,0.195,0.765,0.039,0.144486692015,0.0988593155894,0.0684410646388,0.0,0.0,0.0,0.250950570342,0.0152091254753,0.0,0.0,0.0570342205323,In Undertow,alvvays
59,78.0,173.0,0.450867052023,6,0.450867052023,3.78612716763,-0.9591,0.149,0.809,0.042,0.239361702128,0.18085106383,0.0797872340426,0.0,0.0,0.0,0.175531914894,0.0212765957447,0.0,0.0,0.0,Your Type,alvvays
60,82.0,161.0,0.509316770186,6,0.614906832298,3.55900621118,-0.4915,0.07,0.881,0.049,0.327380952381,0.113095238095,0.0357142857143,0.0,0.0,0.0,0.125,0.047619047619,0.0,0.0,0.00595238095238,"Archie, Marry Me",alvvays
61,70.0,196.0,0.357142857143,7,0.520408163265,4.22959183673,-0.9145,0.157,0.746,0.097,0.300970873786,0.121359223301,0.00485436893204,0.0,0.0,0.0,0.184466019417,0.0194174757282,0.0,0.0,0.0,Forget About Life,alvvays
62,107.0,233.0,0.459227467811,8,0.515021459227,3.83261802575,0.9031,0.055,0.856,0.089,0.196652719665,0.167364016736,0.092050209205,0.0,0.0,0.00836820083682,0.209205020921,0.0376569037657,0.0,0.0,0.00836820083682,Saved By A Waif,alvvays
63,92.0,237.0,0.388185654008,6,0.451476793249,3.73839662447,-0.1979,0.074,0.847,0.079,0.156626506024,0.172690763052,0.116465863454,0.0,0.0,0.0,0.228915662651,0.0200803212851,0.0,0.0,0.00401606425703,Party Police,alvvays
64,131.0,402.0,0.325870646766,11,0.475124378109,3.28358208955,-0.9344,0.07,0.899,0.03,0.185273159145,0.192399049881,0.0427553444181,0.0,0.0,0.0,0.159144893112,0.021377672209,0.0,0.0,0.0,Lollipop (Ode to Jim),alvvays
65,122.0,356.0,0.342696629213,8,0.469101123596,3.17134831461,-0.9211,0.08,0.887,0.034,0.107142857143,0.181318681319,0.0274725274725,0.0,0.0,0.0,0.263736263736,0.0357142857143,0.0,0.0,0.0,Atop a Cake,alvvays
66,101.0,193.0,0.523316062176,11,0.445595854922,3.55440414508,0.3058,0.061,0.886,0.053,0.164251207729,0.111111111111,0.0821256038647,0.0,0.0,0.0,0.178743961353,0.0724637681159,0.00966183574879,0.0,0.0048309178744,Red Planet,alvvays
67,57.0,111.0,0.513513513514,8,0.495495495495,3.57657657658,0.9659,0.058,0.727,0.215,0.215517241379,0.129310344828,0.0862068965517,0.0,0.0,0.0,0.146551724138,0.0603448275862,0.00862068965517,0.0,0.0,Dives,alvvays
68,74.0,124.0,0.596774193548,2,0.435483870968,3.79838709677,-0.1531,0.024,0.957,0.019,0.172932330827,0.15037593985,0.0977443609023,0.0,0.0,0.0,0.240601503759,0.015037593985,0.0,0.0,0.0300751879699,Already Gone,alvvays
69,130.0,519.0,0.250481695568,9,0.522157996146,3.39691714836,0.9226,0.11,0.76,0.13,0.173913043478,0.183364839319,0.0775047258979,0.0,0.0,0.0,0.251417769376,0.00945179584121,0.0,0.0,0.0,Don't Take the Money,bleachers
70,91.0,465.0,0.195698924731,7,0.498924731183,3.17419354839,-0.9898,0.25,0.543,0.207,0.115789473684,0.248421052632,0.124210526316,0.0,0.0,0.00421052631579,0.170526315789,0.0168421052632,0.0,0.0,0.0,Hate That You Know Me,bleachers
71,74.0,228.0,0.324561403509,6,0.513157894737,3.48684210526,0.9236,0.086,0.764,0.149,0.162280701754,0.144736842105,0.0789473684211,0.0219298245614,0.0,0.00438596491228,0.223684210526,0.0131578947368,0.0,0.00438596491228,0.0,All My Heroes,bleachers
72,114.0,362.0,0.314917127072,5,0.461325966851,3.30662983425,-0.9569,0.101,0.858,0.041,0.111111111111,0.208994708995,0.0582010582011,0.0,0.0,0.0,0.208994708995,0.0343915343915,0.0026455026455,0.0,0.0,Like a River Runs,bleachers
73,156.0,478.0,0.326359832636,10,0.581589958159,3.42259414226,0.9981,0.099,0.617,0.284,0.145748987854,0.143724696356,0.0485829959514,0.0,0.0,0.0,0.248987854251,0.105263157895,0.0708502024291,0.0,0.00202429149798,I Wanna Get Better,bleachers
74,96.0,275.0,0.349090909091,5,0.541818181818,3.54181818182,-0.9774,0.271,0.597,0.132,0.189003436426,0.161512027491,0.0927835051546,0.0,0.0,0.00343642611684,0.230240549828,0.0274914089347,0.0,0.0,0.0,Entropy,bleachers
75,101.0,337.0,0.299703264095,4,0.492581602374,3.71513353116,-0.9816,0.133,0.797,0.07,0.165191740413,0.16814159292,0.0796460176991,0.00294985250737,0.0,0.0,0.241887905605,0.047197640118,0.0,0.0,0.00884955752212,Rollercoaster,bleachers
76,114.0,363.0,0.314049586777,6,0.520661157025,3.93112947658,-0.983,0.169,0.782,0.049,0.149051490515,0.173441734417,0.0650406504065,0.0,0.0,0.00542005420054,0.243902439024,0.0325203252033,0.00271002710027,0.0,0.00271002710027,I Miss Those Days,bleachers
77,97.0,371.0,0.261455525606,0,0.646900269542,3.39892183288,-0.9756,0.138,0.81,0.052,0.113756613757,0.121693121693,0.142857142857,0.0,0.0,0.0026455026455,0.291005291005,0.119047619048,0.0,0.0,0.0,Let's Get Married,bleachers
78,118.0,384.0,0.307291666667,9,0.614583333333,3.88020833333,-0.6012,0.131,0.761,0.108,0.2,0.154430379747,0.0759493670886,0.0,0.0,0.0,0.26835443038,0.0455696202532,0.00506329113924,0.0,0.0101265822785,Everybody Lost Somebody,bleachers
79,79.0,149.0,0.530201342282,4,0.503355704698,3.59060402685,-0.461,0.062,0.891,0.047,0.205128205128,0.141025641026,0.0833333333333,0.0,0.0,0.0,0.237179487179,0.0384615384615,0.0,0.0,0.0,Dream of Mickey Mantle,bleachers
80,140.0,387.0,0.361757105943,6,0.50645994832,3.40051679587,0.9819,0.045,0.824,0.131,0.168765743073,0.171284634761,0.0579345088161,0.0,0.0,0.00755667506297,0.2040302267,0.0528967254408,0.0,0.0,0.0,Goodmorning,bleachers
81,84.0,231.0,0.363636363636,6,0.484848484848,3.64069264069,0.9945,0.062,0.678,0.261,0.14406779661,0.182203389831,0.0296610169492,0.00423728813559,0.0,0.0127118644068,0.258474576271,0.0423728813559,0.0,0.0,0.00847457627119,Shadow,bleachers
82,62.0,117.0,0.529914529915,4,0.487179487179,3.93162393162,-0.0018,0.079,0.818,0.103,0.25,0.0967741935484,0.0322580645161,0.0,0.0,0.0,0.16935483871,0.0241935483871,0.0,0.0,0.0,The Tide Pulls From the Moon,william fitzsimmons
83,58.0,225.0,0.257777777778,1,0.431111111111,3.21333333333,-0.9767,0.112,0.888,0.0,0.0434782608696,0.239130434783,0.0260869565217,0.0,0.0,0.0,0.273913043478,0.0217391304348,0.00869565217391,0.0,0.00869565217391,Hazy,william fitzsimmons
84,49.0,67.0,0.731343283582,3,0.358208955224,3.70149253731,0.8126,0.0,0.875,0.125,0.10447761194,0.268656716418,0.089552238806,0.0,0.0,0.0,0.194029850746,0.0298507462687,0.0,0.0,0.0,Brandon,william fitzsimmons
85,98.0,319.0,0.307210031348,7,0.510971786834,2.8934169279,0.9914,0.105,0.647,0.247,0.219512195122,0.22256097561,0.0731707317073,0.0,0.0,0.0,0.17987804878,0.0853658536585,0.0,0.0,0.0,I Kissed a Girl,william fitzsimmons
86,91.0,204.0,0.446078431373,8,0.426470588235,3.57352941176,-0.9733,0.15,0.811,0.04,0.133333333333,0.22380952381,0.0666666666667,0.0,0.0047619047619,0.0,0.257142857143,0.0285714285714,0.0,0.0,0.0,When You Were Young,william fitzsimmons
87,72.0,150.0,0.48,4,0.553333333333,3.75333333333,0.2882,0.043,0.899,0.058,0.198675496689,0.0993377483444,0.145695364238,0.0,0.0,0.0,0.198675496689,0.0132450331126,0.0,0.0,0.0,Fade and Then Return,william fitzsimmons
88,77.0,191.0,0.403141361257,4,0.502617801047,3.34554973822,-0.8126,0.08,0.896,0.024,0.0520833333333,0.208333333333,0.145833333333,0.00520833333333,0.0,0.0416666666667,0.291666666667,0.0260416666667,0.00520833333333,0.0,0.0,I Don't Feel It Anymore (Song…,william fitzsimmons
89,51.0,81.0,0.62962962963,3,0.592592592593,4.24691358025,0.9796,0.056,0.63,0.313,0.426829268293,0.121951219512,0.0365853658537,0.0,0.0,0.0,0.121951219512,0.0365853658537,0.0243902439024,0.0,0.0,Beautiful Girl,william fitzsimmons
90,94.0,182.0,0.516483516484,6,0.417582417582,3.46703296703,0.7375,0.071,0.829,0.099,0.179487179487,0.189743589744,0.0615384615385,0.0,0.0,0.0,0.235897435897,0.0615384615385,0.00512820512821,0.0,0.0,Find It In Me,william fitzsimmons
91,56.0,91.0,0.615384615385,9,0.406593406593,3.85714285714,0.4215,0.025,0.886,0.089,0.150537634409,0.258064516129,0.0215053763441,0.0,0.0,0.0,0.204301075269,0.0215053763441,0.0,0.0,0.0,Pittsburgh,william fitzsimmons
92,58.0,135.0,0.42962962963,3,0.548148148148,3.40740740741,0.9821,0.026,0.772,0.202,0.0909090909091,0.174825174825,0.223776223776,0.0,0.0,0.013986013986,0.174825174825,0.0769230769231,0.0,0.0,0.0,Even Now,william fitzsimmons
93,71.0,153.0,0.464052287582,4,0.372549019608,3.43790849673,0.8658,0.0,0.93,0.07,0.151898734177,0.208860759494,0.0506329113924,0.0,0.0,0.0,0.20253164557,0.0189873417722,0.00632911392405,0.0,0.0,Tied To Me,william fitzsimmons
94,56.0,113.0,0.495575221239,6,0.371681415929,3.77876106195,0.296,0.022,0.935,0.043,0.121739130435,0.182608695652,0.0260869565217,0.0,0.0,0.0,0.295652173913,0.0434782608696,0.0,0.0,0.00869565217391,Fortune (Acoustic),william fitzsimmons
95,101.0,189.0,0.534391534392,8,0.465608465608,3.66666666667,0.9418,0.025,0.857,0.118,0.164102564103,0.117948717949,0.0615384615385,0.0,0.0,0.0,0.220512820513,0.0512820512821,0.00512820512821,0.0,0.0,It's Not True,william fitzsimmons
96,37.0,105.0,0.352380952381,2,0.495238095238,3.66666666667,0.9826,0.046,0.681,0.274,0.205607476636,0.121495327103,0.018691588785,0.0,0.0,0.0,0.18691588785,0.140186915888,0.0560747663551,0.0,0.0,Ice Cream,william fitzsimmons
97,46.0,66.0,0.69696969697,6,0.575757575758,3.37878787879,-0.7615,0.156,0.815,0.029,0.188405797101,0.159420289855,0.101449275362,0.0,0.0,0.0,0.275362318841,0.0724637681159,0.0,0.0,0.0,We Feel Alone,william fitzsimmons
98,54.0,75.0,0.72,5,0.466666666667,3.57333333333,0.4019,0.063,0.852,0.085,0.105263157895,0.263157894737,0.0394736842105,0.0,0.0,0.0,0.289473684211,0.0526315789474,0.0,0.0,0.0,I Had to Carry Her (Virginias…,william fitzsimmons
99,95.0,199.0,0.477386934673,7,0.552763819095,3.70351758794,0.8002,0.072,0.825,0.102,0.173267326733,0.183168316832,0.10396039604,0.0,0.0,0.0,0.252475247525,0.019801980198,0.0,0.0,0.0,So This Is Goodbye (Pink…,william fitzsimmons
100,62.0,105.0,0.590476190476,2,0.47619047619,3.50476190476,0.0,0.04,0.93,0.03,0.209090909091,0.154545454545,0.0454545454545,0.0,0.0,0.0,0.172727272727,0.0636363636364,0.00909090909091,0.0,0.0363636363636,If You Would Come Back Home,william fitzsimmons
101,76.0,205.0,0.370731707317,4,0.536585365854,3.1756097561,-0.8126,0.081,0.895,0.024,0.0436893203883,0.194174757282,0.131067961165,0.0,0.0,0.0388349514563,0.281553398058,0.0242718446602,0.00970873786408,0.0,0.0,I Don't Feel It Anymore,william fitzsimmons
102,74.0,124.0,0.596774193548,5,0.459677419355,3.09677419355,0.7249,0.103,0.748,0.149,0.214285714286,0.150793650794,0.0634920634921,0.0,0.0,0.0,0.285714285714,0.047619047619,0.0,0.0,0.015873015873,They'll Never Take the Good…,william fitzsimmons
103,26.0,200.0,0.13,0,0.375,3.48,0.9245,0.141,0.634,0.225,0.177570093458,0.135514018692,0.0747663551402,0.0,0.0,0.0,0.144859813084,0.0280373831776,0.0280373831776,0.0,0.0,Afterall,william fitzsimmons
104,23.0,71.0,0.323943661972,1,0.676056338028,3.49295774648,0.2129,0.108,0.709,0.183,0.268292682927,0.121951219512,0.121951219512,0.0,0.0,0.0,0.256097560976,0.0243902439024,0.0243902439024,0.0,0.0,After Afterall,william fitzsimmons
105,138.0,385.0,0.358441558442,10,0.501298701299,3.70909090909,-0.9975,0.19,0.783,0.027,0.14358974359,0.189743589744,0.102564102564,0.0025641025641,0.0,0.0,0.2,0.0589743589744,0.0,0.0102564102564,0.0,Heartless,william fitzsimmons
106,44.0,74.0,0.594594594595,3,0.621621621622,3.83783783784,0.8379,0.057,0.754,0.188,0.217948717949,0.205128205128,0.153846153846,0.0,0.0,0.0,0.217948717949,0.0769230769231,0.0,0.0,0.0,Fare Thee Well,william fitzsimmons
107,69.0,135.0,0.511111111111,9,0.437037037037,3.8,-0.9709,0.217,0.724,0.059,0.163120567376,0.304964539007,0.0496453900709,0.0,0.0,0.0,0.269503546099,0.0354609929078,0.00709219858156,0.0,0.0,You Broke My Heart,william fitzsimmons
